800000 1.72943e+08 457381 2.08443e+06 0 9.39932e+51 2.31392e+14 2.25884e+11 0.231355 4.42008e+33 2.05309 1.68974e+07 1.56213e+07
825000 2.34244e+08 211997 2.20177e+06 0 9.39932e+51 2.10326e+14 2.403e+11 0.232042 3.87561e+33 2.26416 1.68974e+07 1.56213e+07
850000 2.62091e+08 -57982.5 2.54795e+06 0 9.39932e+51 1.8932e+14 2.55351e+11 0.233255 5.81413e+33 2.49374 1.68974e+07 1.56213e+07
875000 2.63526e+08 -369646 2.73223e+06 0 9.39932e+51 1.69185e+14 2.70865e+11 0.234996 5.42854e+33 2.73651 1.68974e+07 1.56213e+07
900000 2.66473e+08 -303244 3.00802e+06 0 9.39932e+51 1.51514e+14 2.85472e+11 0.237829 7.65613e+33 2.97237 1.68974e+07 1.56213e+07
925000 2.71621e+08 -732295 3.53205e+06 0 9.39932e+51 1.34825e+14 3.00292e+11 0.240634 4.69342e+33 3.21589 1.68974e+07 1.56213e+07
950000 2.44836e+08 -1.01484e+06 4.02441e+06 0 9.39932e+51 1.20507e+14 3.14021e+11 0.243588 4.28577e+33 3.44563 1.68974e+07 1.56213e+07
975000 2.18445e+08 -862469 4.49465e+06 0 9.39932e+51 1.08647e+14 3.25738e+11 0.246493 6.20824e+32 3.65155 1.68974e+07 1.56213e+07
1e+06 1.99913e+08 -800082 5.51566e+06 0 9.39932e+51 9.85699e+13 3.35573e+11 0.247893 -3.2237e+33 3.83487 1.68974e+07 1.56213e+07
1.025e+06 1.656e+08 -860824 7.02633e+06 0 9.39932e+51 8.98935e+13 3.43559e+11 0.248624 -4.81839e+33 3.99879 1.68974e+07 1.56213e+07
1.05e+06 1.31211e+08 -829670 8.8402e+06 0 9.39932e+51 8.31219e+13 3.49037e+11 0.248548 -5.67625e+33 4.12927 1.68974e+07 1.56213e+07
1.075e+06 1.10349e+08 -518522 1.1046e+07 0 9.39932e+51 7.72615e+13 3.52885e+11 0.24775 -5.67189e+33 4.24244 1.68974e+07 1.56213e+07
1.1e+06 8.99675e+07 -515977 1.33156e+07 0 9.39932e+51 7.23277e+13 3.5513e+11 0.245702 -7.07747e+33 4.33395 1.68974e+07 1.56213e+07
1.125e+06 7.15465e+07 -341577 1.50006e+07 0 9.39932e+51 6.80322e+13 3.56112e+11 0.243284 -6.55333e+33 4.41098 1.68974e+07 1.56213e+07
1.15e+06 5.73828e+07 -760899 1.67569e+07 0 9.39932e+51 6.44362e+13 3.56175e+11 0.240645 -8.14855e+33 4.47313 1.68974e+07 1.56213e+07
1.175e+06 5.11996e+07 -511743 1.99882e+07 0 9.39932e+51 6.12082e+13 3.5574e+11 0.237774 -6.45519e+33 4.52793 1.68974e+07 1.56213e+07
1.2e+06 4.24339e+07 -649706 2.32052e+07 0 9.39932e+51 5.81575e+13 3.54391e+11 0.234594 -6.16179e+33 4.57549 1.68974e+07 1.56213e+07
1.225e+06 3.19663e+07 -389836 2.74695e+07 0 9.39932e+51 5.55508e+13 3.5254e+11 0.231132 -4.87087e+33 4.61233 1.68974e+07 1.56213e+07
1.25e+06 2.40902e+07 -797229 3.05949e+07 0 9.39932e+51 5.31922e+13 3.49779e+11 0.227657 -5.58681e+33 4.63941 1.68974e+07 1.56213e+07
1.275e+06 1.97628e+07 -672549 3.42953e+07 0 9.39932e+51 5.11244e+13 3.46915e+11 0.224225 -4.84537e+33 4.66099 1.68974e+07 1.56213e+07
1.3e+06 1.73092e+07 -784504 3.86856e+07 0 9.39932e+51 4.90977e+13 3.4328e+11 0.220882 -4.46875e+33 4.67877 1.68974e+07 1.56213e+07
1.325e+06 1.54247e+07 -1.26062e+06 4.26079e+07 0 9.39932e+51 4.71978e+13 3.39612e+11 0.21763 -5.619e+33 4.69475 1.68974e+07 1.56213e+07
1.35e+06 1.40955e+07 -982037 4.59465e+07 0 9.39932e+51 4.54532e+13 3.36e+11 0.214979 -5.25463e+33 4.71022 1.68974e+07 1.56213e+07
1.375e+06 1.31581e+07 -1.64357e+06 5.03489e+07 0 9.39932e+51 4.38045e+13 3.32457e+11 0.212259 -4.17273e+33 4.7244 1.68974e+07 1.56213e+07
1.4e+06 1.15758e+07 -1.02431e+06 5.34821e+07 0 9.39932e+51 4.21695e+13 3.28507e+11 0.209888 -3.83016e+33 4.73722 1.68974e+07 1.56213e+07
1.425e+06 1.00605e+07 -1.66874e+06 5.6705e+07 0 9.39932e+51 4.06887e+13 3.24724e+11 0.207491 -4.0447e+33 4.74855 1.68974e+07 1.56213e+07
1.45e+06 9.01219e+06 -2.13179e+06 6.06874e+07 0 9.39932e+51 3.92712e+13 3.20817e+11 0.205233 -3.94697e+33 4.7589 1.68974e+07 1.56213e+07
1.475e+06 8.66882e+06 -2.20518e+06 6.3199e+07 0 9.39932e+51 3.79327e+13 3.16907e+11 0.203312 -3.01235e+33 4.76834 1.68974e+07 1.56213e+07
1.5e+06 8.24451e+06 -1.40014e+06 6.6227e+07 0 9.39932e+51 3.65615e+13 3.12694e+11 0.201265 -3.15816e+33 4.77722 1.68974e+07 1.56213e+07
1.525e+06 7.16953e+06 -2.53879e+06 6.97517e+07 0 9.39932e+51 3.52607e+13 3.08505e+11 0.199148 -3.33558e+33 4.78492 1.68974e+07 1.56213e+07
1.55e+06 6.9559e+06 -2.61039e+06 7.30755e+07 0 9.39932e+51 3.40474e+13 3.0435e+11 0.197324 -4.72955e+33 4.79215 1.68974e+07 1.56213e+07
1.575e+06 7.55523e+06 -3.32875e+06 7.60687e+07 0 9.39932e+51 3.29148e+13 3.00599e+11 0.195721 -3.19687e+33 4.80104 1.68974e+07 1.56213e+07
1.6e+06 7.10203e+06 -2.07694e+06 7.84133e+07 0 9.39932e+51 3.17679e+13 2.96659e+11 0.194073 -1.91133e+33 4.80998 1.68974e+07 1.56213e+07
1.625e+06 6.03866e+06 -3.46244e+06 8.27013e+07 0 9.39932e+51 3.0686e+13 2.92778e+11 0.192293 -2.99229e+33 4.81702 1.68974e+07 1.56213e+07
1.65e+06 5.49984e+06 -2.53083e+06 8.43896e+07 0 9.39932e+51 2.96601e+13 2.88806e+11 0.190963 -2.27496e+33 4.8238 1.68974e+07 1.56213e+07
1.675e+06 5.10738e+06 -3.61427e+06 8.83516e+07 0 9.39932e+51 2.86639e+13 2.84837e+11 0.189386 -1.95019e+33 4.83014 1.68974e+07 1.56213e+07
1.7e+06 4.09953e+06 -3.36501e+06 9.16898e+07 0 9.39932e+51 2.77107e+13 2.80903e+11 0.187933 -2.25972e+33 4.8358 1.68974e+07 1.56213e+07
1.725e+06 3.66616e+06 -3.77697e+06 9.52622e+07 0 9.39932e+51 2.68379e+13 2.77093e+11 0.186494 -3.03892e+33 4.83927 1.68974e+07 1.56213e+07
1.75e+06 4.30739e+06 -3.58732e+06 9.73701e+07 0 9.39932e+51 2.59422e+13 2.73036e+11 0.185313 -3.79779e+33 4.84389 1.68974e+07 1.56213e+07
1.775e+06 4.89492e+06 -3.97039e+06 1.01728e+08 0 9.39932e+51 2.50864e+13 2.69315e+11 0.183804 -2.43024e+33 4.84988 1.68974e+07 1.56213e+07
1.8e+06 4.48668e+06 -4.30096e+06 1.04951e+08 0 9.39932e+51 2.42316e+13 2.65495e+11 0.182531 -1.52307e+33 4.85615 1.68974e+07 1.56213e+07
1.825e+06 3.91572e+06 -4.47015e+06 1.07807e+08 0 9.39932e+51 2.34359e+13 2.61784e+11 0.181254 -2.03737e+33 4.86084 1.68974e+07 1.56213e+07
1.85e+06 3.436e+06 -4.34309e+06 1.10639e+08 0 9.39932e+51 2.26658e+13 2.58032e+11 0.180188 -1.77464e+33 4.86602 1.68974e+07 1.56213e+07
1.875e+06 2.82831e+06 -4.67432e+06 1.13102e+08 0 9.39932e+51 2.19495e+13 2.54405e+11 0.17895 -1.65217e+33 4.86996 1.68974e+07 1.56213e+07
1.9e+06 2.40155e+06 -5.14238e+06 1.15784e+08 0 9.39932e+51 2.1253e+13 2.50749e+11 0.177753 -1.77014e+33 4.87296 1.68974e+07 1.56213e+07
1.925e+06 2.65967e+06 -4.66161e+06 1.17162e+08 0 9.39932e+51 2.05788e+13 2.47056e+11 0.176674 -2.73137e+33 4.87532 1.68974e+07 1.56213e+07
1.95e+06 3.29838e+06 -4.83544e+06 1.18885e+08 0 9.39932e+51 1.98847e+13 2.4329e+11 0.175524 -2.61836e+33 4.87932 1.68974e+07 1.56213e+07
1.975e+06 3.13802e+06 -5.64605e+06 1.20828e+08 0 9.39932e+51 1.92334e+13 2.39813e+11 0.17433 -1.32022e+33 4.88418 1.68974e+07 1.56213e+07
2e+06 2.7542e+06 -5.85196e+06 1.22405e+08 0 9.39932e+51 1.86209e+13 2.36366e+11 0.173328 -1.22087e+33 4.88793 1.68974e+07 1.56213e+07
2.025e+06 2.4438e+06 -5.65854e+06 1.24496e+08 0 9.39932e+51 1.80205e+13 2.32935e+11 0.172197 -1.14199e+33 4.89149 1.68974e+07 1.56213e+07
2.05e+06 2.0392e+06 -5.53088e+06 1.2521e+08 0 9.39932e+51 1.74468e+13 2.29463e+11 0.171244 -1.17258e+33 4.89448 1.68974e+07 1.56213e+07
2.075e+06 1.7112e+06 -6.32354e+06 1.26201e+08 0 9.39932e+51 1.68978e+13 2.2608e+11 0.1701 -1.3166e+33 4.89683 1.68974e+07 1.56213e+07
2.1e+06 1.57391e+06 -6.32004e+06 1.2679e+08 0 9.39932e+51 1.63626e+13 2.22613e+11 0.169134 -2.00312e+33 4.8985 1.68974e+07 1.56213e+07
2.125e+06 2.217e+06 -6.49295e+06 1.27362e+08 0 9.39932e+51 1.58372e+13 2.19223e+11 0.167986 -2.49101e+33 4.9003 1.68974e+07 1.56213e+07
2.15e+06 2.52365e+06 -6.44039e+06 1.27773e+08 0 9.39932e+51 1.53143e+13 2.15931e+11 0.167015 -1.30178e+33 4.90457 1.68974e+07 1.56213e+07
2.175e+06 2.11709e+06 -6.79693e+06 1.27674e+08 0 9.39932e+51 1.48206e+13 2.12722e+11 0.165887 -1.01088e+33 4.90767 1.68974e+07 1.56213e+07
2.2e+06 1.85944e+06 -6.57059e+06 1.28292e+08 0 9.39932e+51 1.43498e+13 2.09541e+11 0.164977 -8.80662e+32 4.91067 1.68974e+07 1.56213e+07
2.225e+06 1.57463e+06 -6.89352e+06 1.28008e+08 0 9.39932e+51 1.38852e+13 2.06333e+11 0.163827 -1.0082e+33 4.91265 1.68974e+07 1.56213e+07
2.25e+06 1.28903e+06 -8.19397e+06 1.27438e+08 0 9.39932e+51 1.34407e+13 2.03126e+11 0.162833 -1.11348e+33 4.91453 1.68974e+07 1.56213e+07
2.275e+06 1.18878e+06 -7.00247e+06 1.26596e+08 0 9.39932e+51 1.30072e+13 1.99905e+11 0.161673 -1.5642e+33 4.9155 1.68974e+07 1.56213e+07
2.3e+06 1.73654e+06 -8.16956e+06 1.24451e+08 0 9.39932e+51 1.2594e+13 1.96815e+11 0.160675 -1.97067e+33 4.91715 1.68974e+07 1.56213e+07
2.325e+06 2.01783e+06 -7.19826e+06 1.23434e+08 0 9.39932e+51 1.21847e+13 1.93876e+11 0.159603 -1.27901e+33 4.92051 1.68974e+07 1.56213e+07
2.35e+06 1.73632e+06 -8.54551e+06 1.21531e+08 0 9.39932e+51 1.17996e+13 1.91003e+11 0.15857 -9.69826e+32 4.92345 1.68974e+07 1.56213e+07
2.375e+06 1.58416e+06 -7.72742e+06 1.19461e+08 0 9.39932e+51 1.14184e+13 1.88056e+11 0.157444 -8.48038e+32 4.92571 1.68974e+07 1.56213e+07
2.4e+06 1.48802e+06 -9.09562e+06 1.17253e+08 0 9.39932e+51 1.10404e+13 1.85073e+11 0.156346 -9.48643e+32 4.92776 1.68974e+07 1.56213e+07
2.425e+06 1.25407e+06 -8.69651e+06 1.14979e+08 0 9.39932e+51 1.06798e+13 1.82171e+11 0.155145 -1.02851e+33 4.92949 1.68974e+07 1.56213e+07
2.45e+06 1.36577e+06 -9.47138e+06 1.11552e+08 0 9.39932e+51 1.03429e+13 1.79335e+11 0.154125 -1.38472e+33 4.93098 1.68974e+07 1.56213e+07
2.475e+06 1.95712e+06 -8.35234e+06 1.09056e+08 0 9.39932e+51 9.99614e+12 1.76468e+11 0.152912 -1.52285e+33 4.93328 1.68974e+07 1.56213e+07
2.5e+06 2.25009e+06 -9.99608e+06 1.04621e+08 0 9.39932e+51 9.66617e+12 1.73836e+11 0.15184 -1.17048e+33 4.93735 1.68974e+07 1.56213e+07
2.525e+06 2.0302e+06 -8.86413e+06 1.01858e+08 0 9.39932e+51 9.34703e+12 1.71205e+11 0.150727 -9.12234e+32 4.94118 1.68974e+07 1.56213e+07
2.55e+06 1.87251e+06 -1.06843e+07 9.69176e+07 0 9.39932e+51 9.03743e+12 1.68555e+11 0.149551 -8.54127e+32 4.94446 1.68974e+07 1.56213e+07
2.575e+06 1.90635e+06 -9.46029e+06 9.36499e+07 0 9.39932e+51 8.73199e+12 1.65898e+11 0.148298 -8.30215e+32 4.94735 1.68974e+07 1.56213e+07
2.6e+06 1.95031e+06 -1.09841e+07 8.82625e+07 0 9.39932e+51 8.4369e+12 1.63297e+11 0.147133 -8.97775e+32 4.95054 1.68974e+07 1.56213e+07
2.625e+06 2.18174e+06 -9.93092e+06 8.43015e+07 0 9.39932e+51 8.15832e+12 1.60799e+11 0.146001 -1.03775e+33 4.95428 1.68974e+07 1.56213e+07
2.65e+06 3.10565e+06 -1.13089e+07 7.9036e+07 0 9.39932e+51 7.88853e+12 1.58425e+11 0.14495 -1.08953e+33 4.95938 1.68974e+07 1.56213e+07
2.675e+06 3.74167e+06 -1.0497e+07 7.39936e+07 0 9.39932e+51 7.60863e+12 1.56122e+11 0.143939 -8.43923e+32 4.96758 1.68974e+07 1.56213e+07
2.7e+06 3.61921e+06 -1.18106e+07 6.67064e+07 0 9.39932e+51 7.34364e+12 1.53905e+11 0.142895 -8.00888e+32 4.97574 1.68974e+07 1.56213e+07
2.725e+06 3.56594e+06 -1.10591e+07 6.21413e+07 0 9.39932e+51 7.08636e+12 1.51656e+11 0.141967 -6.90462e+32 4.98414 1.68974e+07 1.56213e+07
2.75e+06 3.76568e+06 -1.19561e+07 5.3681e+07 0 9.39932e+51 6.83895e+12 1.49485e+11 0.140935 -6.83172e+32 4.99237 1.68974e+07 1.56213e+07
2.775e+06 4.07863e+06 -1.19148e+07 4.74937e+07 0 9.39932e+51 6.59283e+12 1.47307e+11 0.140048 -6.65073e+32 5.00153 1.68974e+07 1.56213e+07
2.8e+06 4.39473e+06 -1.2362e+07 4.02154e+07 0 9.39932e+51 6.35731e+12 1.45245e+11 0.139191 -7.05697e+32 5.01203 1.68974e+07 1.56213e+07
2.825e+06 5.34017e+06 -1.24924e+07 3.40131e+07 0 9.39932e+51 6.12641e+12 1.43207e+11 0.138494 -8.0638e+32 5.02381 1.68974e+07 1.56213e+07
2.85e+06 6.45875e+06 -1.29745e+07 2.76322e+07 0 9.39932e+51 5.89511e+12 1.41369e+11 0.137943 -8.00601e+32 5.04001 1.68974e+07 1.56213e+07
2.875e+06 6.45205e+06 -1.30634e+07 2.2806e+07 0 9.39932e+51 5.66524e+12 1.39553e+11 0.137496 -7.96716e+32 5.0581 1.68974e+07 1.56213e+07
2.9e+06 6.05477e+06 -1.34902e+07 1.89828e+07 0 9.39932e+51 5.45226e+12 1.37812e+11 0.13701 -7.84392e+32 5.07498 1.68974e+07 1.56213e+07
2.925e+06 6.04723e+06 -1.3767e+07 1.65188e+07 0 9.39932e+51 5.2487e+12 1.36089e+11 0.136612 -7.72133e+32 5.09203 1.68974e+07 1.56213e+07
2.95e+06 6.18948e+06 -1.4003e+07 1.4932e+07 0 9.39932e+51 5.05154e+12 1.34406e+11 0.136175 -7.44158e+32 5.10971 1.68974e+07 1.56213e+07
2.975e+06 6.15208e+06 -1.44421e+07 1.40313e+07 0 9.39932e+51 4.858e+12 1.327e+11 0.135833 -7.10627e+32 5.12767 1.68974e+07 1.56213e+07
3e+06 5.99758e+06 -1.46209e+07 1.32339e+07 0 9.39932e+51 4.67371e+12 1.31039e+11 0.135415 -6.76764e+32 5.14504 1.68974e+07 1.56213e+07
3.025e+06 6.14996e+06 -1.50076e+07 1.27022e+07 0 9.39932e+51 4.49691e+12 1.29398e+11 0.135101 -7.0866e+32 5.16303 1.68974e+07 1.56213e+07
3.05e+06 6.84721e+06 -1.54848e+07 1.22405e+07 0 9.39932e+51 4.32631e+12 1.27855e+11 0.134861 -7.43433e+32 5.18272 1.68974e+07 1.56213e+07
3.075e+06 7.28036e+06 -1.55452e+07 1.17803e+07 0 9.39932e+51 4.1563e+12 1.26418e+11 0.13474 -7.26654e+32 5.20566 1.68974e+07 1.56213e+07
3.1e+06 7.26945e+06 -1.61588e+07 1.14826e+07 0 9.39932e+51 3.99394e+12 1.24998e+11 0.134615 -7.12795e+32 5.22845 1.68974e+07 1.56213e+07
3.125e+06 7.00781e+06 -1.6346e+07 1.12573e+07 0 9.39932e+51 3.8347e+12 1.23556e+11 0.134507 -6.68614e+32 5.2514 1.68974e+07 1.56213e+07
3.15e+06 6.42374e+06 -1.67484e+07 1.12127e+07 0 9.39932e+51 3.68753e+12 1.2217e+11 0.13436 -6.43214e+32 5.27321 1.68974e+07 1.56213e+07
3.175e+06 6.26388e+06 -1.71797e+07 1.15132e+07 0 9.39932e+51 3.54986e+12 1.20811e+11 0.13424 -6.09357e+32 5.29446 1.68974e+07 1.56213e+07
3.2e+06 6.1215e+06 -1.73184e+07 1.18878e+07 0 9.39932e+51 3.4134e+12 1.19398e+11 0.13405 -5.59122e+32 5.31537 1.68974e+07 1.56213e+07
3.225e+06 5.78877e+06 -1.79797e+07 1.26274e+07 0 9.39932e+51 3.2849e+12 1.1801e+11 0.133891 -5.28966e+32 5.33541 1.68974e+07 1.56213e+07
3.25e+06 5.69014e+06 -1.80468e+07 1.35972e+07 0 9.39932e+51 3.16256e+12 1.16643e+11 0.133711 -5.18529e+32 5.35508 1.68974e+07 1.56213e+07
3.275e+06 6.34553e+06 -1.86698e+07 1.47163e+07 0 9.39932e+51 3.04458e+12 1.1531e+11 0.133572 -5.56286e+32 5.37532 1.68974e+07 1.56213e+07
3.3e+06 6.95583e+06 -1.8902e+07 1.58383e+07 0 9.39932e+51 2.92471e+12 1.14067e+11 0.133574 -5.50409e+32 5.40005 1.68974e+07 1.56213e+07
3.325e+06 6.59278e+06 -1.92945e+07 1.67322e+07 0 9.39932e+51 2.81032e+12 1.12854e+11 0.133595 -5.27424e+32 5.42497 1.68974e+07 1.56213e+07
3.35e+06 6.12145e+06 -1.97501e+07 1.76299e+07 0 9.39932e+51 2.70332e+12 1.1165e+11 0.133553 -4.89162e+32 5.44806 1.68974e+07 1.56213e+07
3.375e+06 5.84538e+06 -2.0169e+07 1.82743e+07 0 9.39932e+51 2.60164e+12 1.10445e+11 0.133507 -4.57605e+32 5.47024 1.68974e+07 1.56213e+07
3.4e+06 5.5494e+06 -2.04316e+07 1.86853e+07 0 9.39932e+51 2.50402e+12 1.09229e+11 0.133401 -4.33243e+32 5.49188 1.68974e+07 1.56213e+07
3.425e+06 5.31509e+06 -2.09965e+07 1.91785e+07 0 9.39932e+51 2.41217e+12 1.08035e+11 0.133307 -4.17142e+32 5.51281 1.68974e+07 1.56213e+07
3.45e+06 5.23408e+06 -2.12514e+07 2.02342e+07 0 9.39932e+51 2.32364e+12 1.06839e+11 0.133171 -3.90119e+32 5.53328 1.68974e+07 1.56213e+07
3.475e+06 5.19968e+06 -2.17177e+07 2.17468e+07 0 9.39932e+51 2.23777e+12 1.05635e+11 0.133044 -3.642e+32 5.55376 1.68974e+07 1.56213e+07
3.5e+06 5.02392e+06 -2.20841e+07 2.34903e+07 0 9.39932e+51 2.15436e+12 1.04424e+11 0.132903 -3.59341e+32 5.57388 1.68974e+07 1.56213e+07
3.525e+06 5.27331e+06 -2.26014e+07 2.58452e+07 0 9.39932e+51 2.07668e+12 1.03284e+11 0.132813 -3.77312e+32 5.5938 1.68974e+07 1.56213e+07
3.55e+06 5.65596e+06 -2.28677e+07 2.80305e+07 0 9.39932e+51 1.99881e+12 1.02216e+11 0.132821 -3.71352e+32 5.61757 1.68974e+07 1.56213e+07
3.575e+06 5.46549e+06 -2.34899e+07 3.00354e+07 0 9.39932e+51 1.92405e+12 1.01155e+11 0.132835 -3.56896e+32 5.64099 1.68974e+07 1.56213e+07
3.6e+06 5.1698e+06 -2.37084e+07 3.16171e+07 0 9.39932e+51 1.85268e+12 1.00085e+11 0.132804 -3.3164e+32 5.66334 1.68974e+07 1.56213e+07
3.625e+06 4.98796e+06 -2.4357e+07 3.27773e+07 0 9.39932e+51 1.78522e+12 9.90358e+10 0.132762 -3.14349e+32 5.68511 1.68974e+07 1.56213e+07
3.65e+06 4.80301e+06 -2.46767e+07 3.30229e+07 0 9.39932e+51 1.71984e+12 9.7977e+10 0.132693 -2.97755e+32 5.70637 1.68974e+07 1.56213e+07
3.675e+06 4.61389e+06 -2.50972e+07 3.32878e+07 0 9.39932e+51 1.65807e+12 9.69339e+10 0.132614 -2.85905e+32 5.727 1.68974e+07 1.56213e+07
3.7e+06 4.44494e+06 -2.56586e+07 3.32524e+07 0 9.39932e+51 1.59849e+12 9.58849e+10 0.132528 -2.69592e+32 5.7476 1.68974e+07 1.56213e+07
3.725e+06 4.29615e+06 -2.59798e+07 3.30573e+07 0 9.39932e+51 1.54178e+12 9.48422e+10 0.132424 -2.47879e+32 5.76726 1.68974e+07 1.56213e+07
3.75e+06 4.3069e+06 -2.64565e+07 3.32349e+07 0 9.39932e+51 1.48671e+12 9.37925e+10 0.132314 -2.44942e+32 5.78656 1.68974e+07 1.56213e+07
3.775e+06 4.6101e+06 -2.71172e+07 3.39763e+07 0 9.39932e+51 1.43348e+12 9.27747e+10 0.132238 -2.58876e+32 5.80665 1.68974e+07 1.56213e+07
3.8e+06 4.81808e+06 -2.72532e+07 3.49407e+07 0 9.39932e+51 1.3811e+12 9.18433e+10 0.132284 -2.57907e+32 5.82983 1.68974e+07 1.56213e+07
3.825e+06 4.78592e+06 -2.80295e+07 3.64982e+07 0 9.39932e+51 1.33141e+12 9.09451e+10 0.132327 -2.55611e+32 5.85298 1.68974e+07 1.56213e+07
3.85e+06 4.61926e+06 -2.84262e+07 3.81924e+07 0 9.39932e+51 1.28264e+12 9.0022e+10 0.132363 -2.3845e+32 5.87626 1.68974e+07 1.56213e+07
3.875e+06 4.39323e+06 -2.88436e+07 3.9825e+07 0 9.39932e+51 1.237e+12 8.91185e+10 0.13237 -2.23138e+32 5.89829 1.68974e+07 1.56213e+07
3.9e+06 4.29323e+06 -2.95112e+07 4.12547e+07 0 9.39932e+51 1.19278e+12 8.82079e+10 0.132378 -2.11888e+32 5.91988 1.68974e+07 1.56213e+07
3.925e+06 4.1881e+06 -2.98967e+07 4.25263e+07 0 9.39932e+51 1.15042e+12 8.73038e+10 0.132372 -2.0323e+32 5.94111 1.68974e+07 1.56213e+07
3.95e+06 4.10814e+06 -3.04223e+07 4.39724e+07 0 9.39932e+51 1.10954e+12 8.63979e+10 0.132367 -1.96409e+32 5.96242 1.68974e+07 1.56213e+07
